text,sentiment
"Gracias amigo, espero que sea el doble de bueno ;) RT @PARTISAN0: @AlejandroSanz si es la mitad de (cont) http://t.co/FVgCEZYp",2
Rugby: Cisneros vs Hernani. Ahí estaremos. Para regresar donde nos corresponde: División Honor. #aupaCisneros #fb http://t.co/iUJESWzH,2
"Si claro, ojala la vea.. RT @LasLobas: @AlejandroSanz Dedicanos un gol mañana por nuestro aniversario porfaaa!!!! Auuu",2
Ha sido un honor tener a la presidenta de la AVT Angeles Pedraza en ELORRIO http://t.co/e5GSE6Zs,2
EL PAÍS estrena portada. Nueva home. Aquí estamos.http://t.co/62i9JviF,2
Pero como me gusta #Casablanca,2
"Buenas noches. Contentísimos por la victoria, 3 puntos súper importantes. Todos peleamos a una y obtuvimos la recompensa. Hala Madrid.",2
No os perdáis a javier Gimenez haciendo esta noche en @crackoviadeTV3 al gran P P Domingo Castaño d  @tjcope http://t.co/j5hbKFpF,2
Una consulta para @fundeu acorde a o acorde con... gracias!,2
"RT @Rick_E_C: @paurubio Es Verdad Ya Debes estar en #London para la Grabacion de #BoysWillBeBoys  , Lo Mejor esta por Venir! We Love You!",2
A las 18:00h participo en la tertulia de La Ventana en @La_SER. Escuchar la radio es gratis y puede ser interesante.,2
".Gracias :-) RT @EsperanzAguirre: @ccifuentes, enhorabuena. http://t.co/bdDTpiwM",2
Felicito al Ros Casares Valencia por el éxito en la Euroliga de baloncesto femenino. ¡Un gran equipo!,2
Cierto :) RT @Regina_Aguirre: @AlejandroSanz hola mivida!!!!! recien llego de mendoza! que hermosa prov. ahora ... http://t.co/zeJ1JAw8,2
"Yo creo q se cae Elvira Rodríguez, una gran mujer, con los números en la cabeza. Tendrá un buen cargo.",2
Muchas felicidades a EL CORAJE en Colombia por esos 5 añitos. Gracias por el cariño. Un abrazote de oso,2
"Debemos trabajar en un proyecto común. Sin ""carnet"" de ningún tipo, todos compañeras/os. Unidad y cambio ese es mi proyecto #massocialismo",2
Aquí se resume muy bien la corrupcion institucionalizada de Griñán y su equipo . Hoy Rubalcaba le paga los... http://t.co/o2Qmwqrx,2
"""@ireramoss: Homenaje a Tierno Galván con Tomás Gómez, @Lissavetzky_M y Barranco http://t.co/XWH5KJB6",2
Y yo ;-))RT @Ideanto: @doerthelippke Encantados. Gracias por compartir @josema_ms @mariviromero,2
Un documento que proponemos desde C's como pacto-anticorrupción. Que os parece? http://t.co/KAcaUY8J aceptamos aportaciones.gracias,2
Felicidades a todas las Lolas y Dolores de mi TL ;-),2
“@jpedrerol: Gracias amigo Pedrerol. Tú si que vales. Un fuerte abrazo.,2
"Si no os ha llamado Cospedal no sois nadie. Si os ha llamado Pons sois buena gente, en la que se puede confiar en momentos amargos.",2
“@iurquizu: Muy recomendable artículo de @BelenBarreiro_ hoy en @el_pais http://t.co/5TlBgdYh”,2
Seguimos avanzando hoy empezamos la sexta cancion del disco ;),2
"De momento, ambiente festivo en Sol y la policía parece tranquila. Tiene pinta de que va para largo http://t.co/wHmqEJOI",2
Feliz día de San Valentín a todos!!!❤,2
estamos apañaos “@mabelgalaz: La reina se deja fotografiar para Hola! con Urdangarin. Apoyo implícito?twitpic.com/7po62a”,2
"Hoy mas de 50 paises reunidos en Estambul para tratar Siria.Hay un buen enviado de ONU,.Falta acordar una politica.Hoy.debiera ocurrir.",2
"@carlosecue La idea de fondo está bien, pero sin cumplir el déficit nos intervienen (aún más) y darían igual los objetivos para prox 15 años",2
En otras partes la democracia avanza poco a poco... Suu Kyi inscribe a su formación en los comicios birmanos http://t.co/7e0n1MrT,2
Apple prepara televisores y nuevas tabletas http://t.co/JTnFrh22,2
"@Carlos_Latre Amiguete, y luego viene el de Red Hot Chili Peppers disfrazado de la Pantoja de Puerto Rico y te da a ti un 12! #frikiworld!",2
"No se espera gran cosa, pero la posibilidad existe al igual que el miércoles. Crucemos los dedos ☔☔",2
no. :) “@cultrun: 20.000 millones en recortes y 8.000 millones en nuevos ingresos... ¿Es posible?”,2
"Moncho Ferrer, ""indio de piel blanca"", respetado aqui casi como su padre, por @NikoCastellano #AVivirAnantapur http://t.co/dKl5Ojkh",2
"""Hay que poner fin a la brecha salarial entre hombres y mujeres"" - YouTube http://t.co/74cwkltS @javierarenas_pp",2
Esta Tia es una maquina!!! Jajaja para que os riáis un poco!;-) http://t.co/kI9CrvAE,2
La AVT mantiene su homenaje a las víctimas el 11 de marzo - http://t.co/vHs94xh4,2
Vueling iniciará en marzo una nueva ruta entre Málaga y Nantes http://t.co/o53FZO7N,2
"@SSantiagosegura tu si que eres grande, Bro. #theboss",2
"Hoy empezamos el día con la Solemne apertura de Laa Cortes Generales con la presencia de los Reyes, con ese acto da comienzo la X Legislatir",2
“@laorejadevgogh: Uno se pregunta ¿realmente compra alguien juegos de playstation 3 en una gasolinera?”TODO TIENE UNA EXPLICACION... jajaja,2
"Gracias por todos vuestros RT, prometo seguir el debate mañana con un post en mi blog...",2
"Ahora Pedro Rodríguez , Alcalde de Huelva destaca que es un orgullo para nosotros tener a @fatimabanez como Ministra  http://t.co/5ZAAfEvz",2
Hoy salen nuevas tropas de soldados españoles hacia Afganistán. Ahí estaremos. @TelediarioInter 20:30,2
"Encantado “@aemiliusmg: Hola PedroJ, le compré a mi padre #ElPrimerNaufragio como regalo de Reyes, sería tan amable de dedicárselo? Gracias”",2
¡¡Buenos días amigos!! ya estamos en la carretera de nuevo: BIEN!! http://t.co/FjubGC5B,2
@mdcospedal solucion para morosidad. Cospedal ve buena noticia que CLM s pueda endeudar  http://t.co/XklbsoGj vía @eldigitalcastillalamancha,2
"Con los jugadores del Caja3 Voleibol Teruel, campeones de la Copa del Rey http://t.co/8ERflQuH",2
Cuanto mas oigo a Madame Barroso más me gusta Rajoy...,2
Nueva entrega de la 'Diestralandia' de @Javiviz. Va de monarquías y ballenas. http://t.co/mU0rhWmX,2
Hasta The Rolling Stones necesitan querer a alguien... http://t.co/8PyrxmvN,2
“@Fermi_Fdes: Bon dia / buenos dias... Para cuando capsulas de Nespresso de carajillo de Soberano?”+1!!,2
el mejor regalo sois vosotros ;-)) RT @Goyi_64: @mariviromero se merece un homenaje en twitter. Habrá que pensar en algo...,2
RT @calidadrural: @JuanraLucas  Muchísimas gracias por tu apoyo. Te debo una sidrina....Y me la pienso cobrar :)),2
Madrid es una ciudad abierta y preparada para celebrar partidos como la final de La Copa. Sería bueno para la ciudad. http://t.co/Z8QI7eff,2
En el Gumbo tienen vino de California. Este está bueno #quediamástontotengo http://t.co/xTr47UUs,2
"Lo reconozco, yo ya me he emocionado viendo #ElNumeroUno ! Os está gustando? A los concursantes que estéis por aquí, manifestaos,dejaos ver!",2
Feliz Navidad a todos los amigos del pajarito. http://t.co/oBOVtSUa,2
Un vibrador que nos estudia...se adapta a nuestras necesidades. Lo mejor del #Verano este #juguete inteligente   https://t.co/VLgBuWnYX7,2
"Rajoy: ""Yo aspiro a acertar""",2
Alguien sabe como se sobrevive a un vecino músico? Jajaja. Odio las escalas del saxofon,2
Qué grandes los periodistas gráficos andaluces! Exposición de los premios d Andalucía 1988-2011 en el Museo de la Autonomía en Coria del Río,2
bueno yo que sé,2
@Fgarea Suscribo. Alguien cercano.,2
Brillante Athletic! Ojalá tuviéramos Universidades iguales de punteras que los deportistas españoles. Debemos trabajar todos para ese fin.,2
Pero haz promo! ¿Dónde y a qué hora? :) @Joss682008,2
Muy fuerte eso RT @a_pascual_m: @mariviromero la presidenta del @PSOE no sale elegida compromisario a su congreso federal,2
Feliz 2012 para todos! (Que ya es mucho pedir),2
"mi novia,@eljhian, dice q si @iunida gana,sale a la calle en bolas y con una i y una u en las tetas. Ya sabes, ayúdanos, #eligeIU!",2
El voto de la izquierda no debe dividirse en partidos minoritarios el #20N. Por eso os pido votar a @iunida @eligeiuverdes @Asamblea_Senado,2
¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @yanynay @andreita_ae,2
";-)) RT @diario_sur: María Victoria Atencia, doctora Honoris Causa por la UMA http://t.co/j3PoLBJy #Malaga",2
"Llegue!!! A comer, luego a descansar, mas tarde a entrenar y finalmente... A CANTAR!!! http://t.co/enZ6Q3HA",2
Buenos diiiiiiias!,2
Seguro que es por su belleza interior: Todos quieren tener una cita con Mario Casas y Elsa Pataky http://t.co/g5MoVTTK,2
"Inditex,dueño de Zara,logra un beneficio neto de 1932 millones de euros en 2011, 12 % más que 2010. Ventas crecieron el 10 % (EFE)",2
“@Magitorras: @Edurnity no te puede pegar más ese perro! parece un peluche”siiiii jajajja!!,2
Y este es su videoclip!!!! En el que salgo yo....grabado hace 2 años!!!! Grande rock&george http://t.co/khiTwTb7,2
"@FutbolModestoEs Que guapísimo , dejaron mendizorroza, pero San mames ... de los + guapos del MUNDO¡¡ sin duda.(opinión) ",2
Maravillosa la entrevista del doble de @Borisizaguirre a Van Gogh en @siamanece Grande @_RobertoSanchez!!,2
bueno bueno bueno voy a hacer el sprite del primer lider de gimnasio de mi fan made ,2
"Mañana en Marbella, pasado en Málaga, Fátima :)) “@UnaMujerDe40: Todavía está @pedroj_ramirez firmando ejemplares de su libro?”",2
La unión de un esfuerzo inversor en la extensión público-privada en la extensión de todas las redes de (cont) http://t.co/3VzPoFe0,2
Toda la info y entradas #yeswespainISDIFFERENT en http://t.co/Q9HzeyLP !!;) GRACIAS a todos!!;)),2
"Por cierto, el Tuiter de Quero es @PrimaIdeas , por si os queréis dirigir a él también.",2
"“@FedericoQuevedo: No me jodas!!!! Ya lo siento, Antonio... Un abrazo!”Gracias amigo.",2
"La situación es complicada, pero el Gobierno sabe lo que tiene que hacer para que España vuelva a crecer y crear empleo http://t.co/lqomZHQ9",2
#Feliz2012 para @pilarrquiros porque me ayuda a ser mejor mamá ;-)),2
"Vista apuesta oficial CIU x separar a ls catalanes dl conjunto d España,C's queremos hablar con socialistas y PP para sondear puntos comunes",2
La Fundación Musical de #Málaga celebra un ciclo de conciertos dirigido a más de 2.000 escolares http://t.co/GHEjr35q,2
"Lo mismo para ti, muchos besos Carolina “@mywordsworlds1: @pedroj_ramirez Hoooooola! Feliz Sábado Pedro ;) un Beso”",2
En fin!!! @albertocontador te queremos todos y te mandamos mucha fuerza.,2
Feliz navidad a todos!!!!! Que paseis una noche estupenda y arropada!,2
También daros las gracias por hacerme estar en el once de la historia del Real Madrid. Es un honor estar junto a los más grandes. Un saludo.,2
A ver el @psoemalaga .... apoyara nuestra propuesta para que no ocurra esto en #Malaga ? #plenomlg http://t.co/EQcXUZri,2
"""Una imagen excelente para España"". Post en 'Buzón de voz' sobre Rajoy y la #primaveravalenciana http://t.co/4bbBlo9R",2
"Gracias a Juanjo, Antonio y a la Asoc. APANAS por hacer este año el Belén de Fuensalida con tanto cariño e ilusión  http://t.co/CWcefJ7u",2
Y yo  ;-))) mas besos RT @PaquiVicente: Os sigo! Besos y bienvenidos :D @_nngg @PPopular,2
Muy buenas! Pues ya me he desvelado! Esto va a ser cosa de la luna llena y su eclipse! y ahora que? ... A que m pongo a planchar!,2
"Y en Canarias ya es 2012,feliz año!",2
Muy buenas noches followercetes! http://t.co/V1HH3DUN,2
Una chulada la Cabalgata de Reyes Magos de Alcalà. Una pena la confusión para ls niñs al mezclar a los Magos con personajes de ficción..,2
"Si no puedes con tu enemigo, alíate con él. Me acabo de acordar. Todo un clásico",2
El Ayuntamiento de @malaga y la Alcazaba apagarán sus luces para apoyar La hora del planeta http://t.co/Q4a8WbyI,2
Enlazo la entrevista que me ha hecho @miguelferrary y publica hoy @opiniondemalaga http://t.co/qOQbP9Yy. Os deseo una gran entrada en 2012!,2
Que importante es acertar cuando compras el pijama... #Queagustoestoy  ;-),2
Mi amigo Alonso Arreola ha grabado al poeta Mexicano Mardonio Carballo una poesia que ira en una de las canciones ... http://t.co/4Sjk2YlN,2
Dios los cria... Vaya dos!!! RT @R_Albiol El camuflado de la foto es... El Gran Pipita Higuain!  http://t.co/M3bx3wCZ,2
@mariviromero ¡Buenas noches Marivi! Gracias por el RT!!,2
Actualizo mis pinceladas sobre el nuevo Gobierno con algunos detalles sobre el ministro de Medio Ambiente http://t.co/v2t8g2ol,2
bueno bueno... Que me siguen los @Reyes__Magos ;-))) esto es buena señal ;-)),2
;-))   @ Love Is Bakery http://t.co/JKv8Liqe,2
"He publicado 3 fotos en Facebook en el álbum ""R.C.D Mallorca - F.C. Barcelona 2012"". http://t.co/MYFHWBIf",2
"Que socialismo, dentro del PSOE, ha ganado en Asturias y, previsiblemente, gobernará en Andalucía?",2
Me apetece mucho firmar hoy #ElPrimerNaufragio en la Casa del Libro de Gran Via a partir de las 7.,2
"Tracy Lords lo tiene mas fácil, lo suyo solo existe en el recuerdo.#yenalgunVHSquetengoporahi",2
No lo olviden please si estan en Mexico voten a @OscarCruzVM llamando al *7714 no le pueden quitar (cont) http://t.co/VDTW4mIJ,2
He publicado una foto nueva en Facebook http://t.co/ocLppA2c,2
Un beso de buenas noches a tod@s! me caigo de sueño.... Mañana más y mejor!,2
¡Lo mejor de mi timeline está disponible! http://t.co/0l0HzKDb ▸ Historias del día por @sowconsulting @variosanuncios @discursar,2
“@Suanzes: @PilarGGranja Yep. #vamosamorirtodos Con o sin petróleo irnaí” parece q con gas argelino. Dicen q es mas dulce.,2
Hay movida interna entre los líderes del PP de la Comunidad Valenciana con Rajoy. Lo cuenta Levante. http://t.co/GCMW2nDI,2
Y yo deseando que llegara mañana... Y la ponen hoy también;-)) (watching Sherlock) http://t.co/moSG96AK,2
@ricki33_ me quedo con la tónic ya sabes que soy un clásico ,2
Cafelito y a empezar ;-)) (@ Cafetería La Victoria) http://t.co/UzZui3kC,2
"Hoy, como cada viernes, recomendamos vino #YWSid BCNA. De la DO CATALUNYA : CLOS D'AGON Syrah/Cabernet Franc/ Merlot/Cabernet-Sauvignon",2
"El mejor oficio del mundo, por Gabriel García Márquezhttp://t.co/N66L41PK vía Fape",2
"Fenomenal. Dinos lo que te parece “@Depe80: El típico regalo, a ver que tal""@pedroj_ramirez http://t.co/D5sOs5Zi”",2
"@mrtfernandez @marisagallero @benjalh1971 @ana_ortas y todo el equipo de @mananascuatro: enhorabuena y felicidades, ha sido un gran año!",2
Cómo triunfa la #sabiduría del taxista colombiano. Periodistas vs. taxistas:  ellos nos superan al tomarle la temperatura a la sociedad.,2
@CarmeChaparro @radiocable yo tengo una compañera en el equipo que lleva 20años con la baba en cuestión.,2
"Quieres venir como público a ""Buenas noches y Buenafuente""?. Apunta : 932110786  Ahí está. Lo prometido es deuda.",2
"imagen de @marianorajoy saludando a los miles de sevillanos puestos en pie al grito de ""presidente, presidente""!",2
"Por si alguien se hubiera hecho ilusiones, el rey dice que no se refería a Urdangarin en su discurso de nochebuena. http://t.co/kuzOjQru",2
"Los fines, por muy loables que sean, no justifican los medios. Esa es la esencia del Estado de derecho.",2
Definición de planazo: albariño y playa del Bao (vigo).  En #Lasbarricas http://t.co/gfP6CSQW,2
"para consulta del personal, increíble la sentencia del caso Marta: http://t.co/ywBFhzh2",2
Una jirafa de tamaño real en el Belen de San Lorenzo de El Escorial. La han puesto nueva este año. Feliz Navidad! http://t.co/E1eJwFML,2
Grande! RT “@elegiovio: El fútbol mola por noches como estas”,2
Es divertidísima. Todo esto lo inventaron Lynch y Frost.,2
Javier Sampedro explica el interesante debate entre Dwarkin y el arzobispo de Canterbury sobre el darwinismo http://t.co/vpBBzljI,2
Interesante artículo de @montesinospablo http://t.co/QX85ZZED,2
“@ETDLS: @David_Busta si me dices buenas noches me voy contenta a dormir :D”MUY BUENAS NOCHES...,2
Será un nuevo reclamo turístico de #sevillahoy al integrarse en el itinerario cultural de nuestra ciudad,2
Gracias @PabloLopezMusic por compartir tu enorme talento conmigo!!! Te quiero amigo!!!;-) http://t.co/vTyzhGYP,2
"#FF2011 agradecido a 17.516 tuiter@s, y muy especialmente a quienes más me soportan. Salud.",2
"Miles “@loretoc: Por cierto @anagilmart, genial el PalcoDigital en Orbyt el sábado 18 ¿Tenéis datos de usuarios? #elmundo #tvip #vod”",2
Muaaaak“@MarquesDVizhoja Muchísima suerte búscando en @A3NumeroUno! Nosotros hace años que la hemos encontrado...y los que nos quedan!”,2
"RT“@galtares: Nos lo ocultan, ¿por qué? Interesante reportaje en @el_pais sobre la opacidad en España. http://t.co/TWfSsFkA”",2
"Original e impactante la presentación de la novela ""El público"", de @brunogalindo. Apetece abordarla.",2
