text,sentiment
Forgot how tiring shopping was. Worked up an appetite but I think I ordered too much  http://twitpic.com/6se8c,0
"Back at work, Xander and Amy are doing great, Jakhob loves being a big brother, Looking forward to our roadtrip later this year. Rockets ",0
@TerenceJr how is it.. I'm at a party. I'm sad that I can't listen ,0
is doing nothing  lol,0
@kiernanleigh Yeah I've never seen M&amp;A  So I just don't know!,0
Oh and I loved that jukebox at the pool hall had The Offspring. Sadly I couldn't find Chop Suey by SOAD on it ,0
i miss my old phone it worked so good until i dropped it  i want a new one for my birthday...,0
@courtneyclark im sorry!! Im stuck in statesboro for the weekend because my sisters cat has to have surgery  lame excuse i know but sa ...,0
@scharleth eww how doi you make ur own? lol. gross so go to mels page! look at AJ  lol. imma jack that niggas eyes ,0
"just got up, got to sleep in..woohoo always love it!! sorry for michael's family, whatever happen! ",0
"Wooooo, thought I now had 14 followers. After blocking suspended accounts I am now down to 11 ",0
Alright folks I think I'm going to go try and sleep now I have to be up at 5:45 and it's already a little after midnight I can't sleep ,0
@MrCGWhatitdew sorry ,0
@zilaya again? Aku mauuu. ,0
@gabigail87 aww :/ kk I need to do a huge shopping trip at joshstore to get you also a joshmobile.. pft. ,0
"Had to do a swine flue test today. Negative, meaning no treatment for my flue ",0
"My finger is so sore, it's unreal. Damn reins.  Should've just worn my gloves.",0
"Thought today was the first day for bio, turned out it was yesterday. Stupid paper ",0
Headache  http://yfrog.com/7gowmjj,0
 great. Can't get online at moms house....craptastic,0
"@JeanXD wow, thank you  have a nice weekend anyway",0
"Though, I did get tomato sauce on my trousers... ",0
I'm cheating on {twitter} with myspace  caught up!!,0
http://pic.gd/3bb1 Compressor that froze up at work today. ,0
pagiii semuanya..have a good day.. â¢hari ini presentasi+hari terakhir ke kampus sblm UAS ,0
"For @jmspool (continued): At least, folks who don't follow me are replying to my replies. Unfort. sometimes Tw chops off the leading For ",0
going to sleep ... feeling sick but has to get ready for work tomorrow well today already ,0
that's annoying that I can hear the icecream van but it's only a music box ,0
my goodness the tubes are slllllow today   ,0
@sparklethots  yeah it has lasted a long while... never fully recovered ,0
@darthchavie so disappointing noh ,0
trying to stay healthy. 2 of 4 of this Devine family feel icky! ,0
@DHughesy I'm home wishing I was out ,0
Just plain sad...sadder than the pics of a Ferrari getting totalled.   http://bit.ly/15RQLF,0
"my advice for the day: don't share IV's with others. Damn drug users don't just mess up their own lives, they mess up the whole family's. ",0
@SammyZincLips i have  not very happy atm. actually crying,0
"Working on restoring a couple of tables of data (player notes, and alliance memberships) that I (Jargon) have accidentally removed... ",0
"rain rain go away, you just ruined my hiking day ",0
Haha not even yo. I just didn't know how to do that @thang to you on twitter  Haha,0
Lass gets a yellow card ,0
i wasted all my downloads and now my internet is slow untill 2:00am ,0
Macbook does not want to turn on ,0
what a snafu! ,0
trying to study for my IB exams. ,0
sitting on the couch. gonna work today. missing the beautiful weather ,0
Sick and miserable and had to miss out on good plans today..  WHINE!!!! ,0
@GregoryDouglas   I could imagine...I was locked in hun...sorry...but I do have a fantastic BDay gift for u!!,0
"@danphilpott Agreed, seems like we're terribly starved of artists down here ",0
is burnt from the sun ,0
@AppraiserJenn @aviationartlife tried a gluten free diet for my daughter for 8 months &gt; very difficult &amp; no difference ,0
"@Rabidrat Yes I did, Bit of a shame my man!  #twittermobuk",0
last in series of the big bang theory  love it,0
Is wondering if my ankle will ever stop hurting,0
Note to self...remove lidocane from fingers before eating popcorn. My toungue is numb ,0
Love watching so u think u can dance I always wanted to be a dancer ,0
sigh.. I have over 60 people to call back today. Thats what happens when you take sick on a Monday ,0
"@frozenfoxfire Well fuck, I don't have my license yet  I guess we're both out of pizza then.",0
I missed a full day of #teched09 today ,0
@hye_jin i'm actually back at tcnj taking classes  omgsh you're in belize?! so lucky!! how long are you there for?? oo what are the NCLEX?,0
"http://twitpic.com/7o7wv - Anyone know what kind of spider this is? Just found him, a web and 3 big eggs in my garage ",0
Have to keep bumping the mouse so my computer doesn't go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr,0
ug i think i blew my phone interview  i like them!,0
@MARYforSHiZZLE him ,0
my phone can no longer send pics ,0
@twickpix @mlbarnes2009 @RandomShelly i want to play but my phone wont let me send pix through twitterberry for some reason ,0
MCAT all day..... horrible nightmare last night... need more sleep ,0
So tired! Yet i don't wanna sleep but i got running in the morning. Sigh ,0
"Awww, I miss Queer Eye ",0
Test on monday...  Can't wait till summer!,0
says I still can't get over the fact that Tally is a special and she hates David now.  http://plurk.com/p/13rmum,0
is up early again and getting back on the diss! why dont laptops work in the sun ,0
"But now talking about today, Oh my GODNESS! Problems, problems, problems. about love, money, math, parents.....that's enough, isn't it?",0
Don't be mad at me @iDavey   Gimme a kiss babes.,0
Goood morning. Its raining ,0
erasing some pics on my phone....  sad but i ned to ... they'll be useless from this moment on..  i gottah move it off... ,0
i missed @taylorswift13 rapping with t-pain.   ,0
Kinda embarrassed some guy hit on me n front of my mother ,0
Enjoying the last few days of summer. ,0
How Come I Can Never Sleep Past?? Not Good ,0
"I still want that VS's Pure Seduction Eau de Toilette. Anyone stopping by London? Or going overseas? Bet NO ONE dares. H1N1, yess I know. ",0
@heyitsmunkie ...hmph.  fine. maybe i should stick to horror. thats the only kind of design i seem to excel at. HAHA,0
Hmmm....wait...when does #mitm4e &quot;end&quot;?? I hope I can make it out for a little bit ,0
Bad luck disallows us to have nice things. ,0
i really want her to fix the problem before she goes back to work ,0
I need sumone who is Italian to translate sumthin for mee ,0
had to sit in the sun  atleast I don't get sunburns easily...instead I just tan,0
@andrewrabon : But they cost money... ,0
@barefootjim I can't get no satisfaction from either in my generation ,0
"@janinehrtsnkotb a little after you guys did, we gave up on JK ",0
"WELL SHIT, one part of my car (the worst looking part) is now looking good, now the other parts (the good parts) look terrible ",0
@iantalbot Poor Desi  All packed up here. Will be home by 7 ,0
watching Taylor Swift videos from YouTube on my phone.. ain't got shit to do ,0
@LStacey yeah cos theres nothing nearby. its not like adding a stop 2 their tour  sux 4 us! so count ur blessings over there ;),0
@iamjonathancook you guys should have a longer signings at warped this year. I wai ed 2 hours last year and didnt even meet you. ,0
Upsidedown tomato plants died!,0
@glanvillee yah. It was a beautiful night and we met inside in a room in the middle of the building. No sunsets for us ,0
@Pennyfoamposite Oh aight. Don't have one of those hear ,0
@enjoyingjoy papers are done. had a last minute printing crisis this week  it all turned out ok not entirely happy w/ papers but never am.,0
@JoshSkolnick That sound like an awful lot to deal with.  ,0
"@merlinsibley sadly, work got in the way ",0
sick  goin to school. transformers tonight prob,0
@mileycyrus You're an enormously successful entertainer/singer/movie and TV star.   is not allowed.,0
@zobonil -- got what chrissy has  .. how are you doing??,0
"Done with class, then work at 2  i hope its slow today, im soo tired.",0
Where's the sun? I want to go to the beach  ,0
"RIP Jeff Hanson, former label and tour mate. Our thoughts go out to his family. (via @colinmeloy) ",0
this has been a pretty shitty week. minus seeing @marktheescape. where is that muscle relaxer i need? ,0
"Lol have helped my father all day, tierd as hell.. Omw to Marion, have to helpher with her window  i just wanna relax!!",0
"Enough fun and games, back to the real world for me ",0
@mchlj990 Not so productive for me today! ,0
"back from dinner, really broed now, gunna call bec cause shes sick ",0
Early lunch at barrio fiesta. Uhh 3 more meetings for me. ,0
Looks like I will be visiting my orthopedic in beirut after all  and MedNet thanks for giving me no choice (,0
is thinking of what domain to use ,0
"@alyyyssa she's so mean to me, I felt so bad you don't even know  lol",0
Best friend is in surgery :/ i dont get to see her till next week ,0
Wow. I seriously cant believe this woman. I reallllyyy dislike the woman I am forced to call mom. Bitch. ,0
@prsvr Hey! You never call me! ,0
"@ramulis Damn, Youtube &quot;This video is not available in your country. &quot; ",0
I can't believe that forgot to send my dad a card for his birthday today!  I'm a bad son.  ,0
I really can't be bothered with this Maths exam this morning. ,0
@carleebarley I AM GUESSING YOU JUST GOT TO THE END   ,0
@LAKristin what did they do? ,0
"OH MY GOD! I JUST SAW THE FULL SERVICE TOUR COMMERCIAL!!! I can't believe they said, &quot;On tour ONE LAST TIME THIS YEAR!&quot; ",0
 i feel bad .MewithoutYou.,0
i'm home. and a little bit sad... my lappy is in the service center. the batt just conked out on me. i'm getting it back after 3 days. ,0
@lloydi tried and failed - transpires grout is the one surface duct tape will not maintain adhesion to ,0
hubby is down with bronchitis. been a good wife n nurse. but am afraid the nurse is catching the bug too ,0
@aneecha still trying to download it.... kept timing out ,0
A brief mention.... They normally say a lot more about Paddy  I hoped they were gonna talk about their Le Mans finish a little...,0
@ThisisDavina  At last c4 have FINALLY posted last night's ep. Re Sree~see what pain Noirin caused by being too nice &amp; not clear to start ,0
.@aragornrain: no health insurance is not an option.,0
@sharonaz3 omg her gold sandals!!!! what dress is she wearing?? is it yellow!? awwww!! ,0
I hate sitting down and not realising a giant spider has sat down next to you. Horrified. ,0
rip farrah fawcet...she was a true icon. its a sad day. ,0
"@AmericanAir lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. You'll never touch my pets again.",0
lord please dont let me get sick ,0
is really sad cuz she needs some new shoes and has got to wait a whole 3 days before she can get some! ,0
"Omffffg! Black Butte Porter from Bend,  Oregon is here!! My favorite beer in the UNIVERSE!! Can't get it in NC. ",0
@brendonuriesays @thisisryanross I was so looking forward to this  http://twitpic.com/6r9i0,0
I wished I was in Brooklyn ,0
"@basseyworld great! sorry the kitchen was closed when you came by  Our hours are 11:30-2:30pm-lunch, 5pm open for dinner",0
OMG! Had 2 daylong Ray Harryhausen-inspired battle trying to get Vista and XP to dual boot. Finally done it! Now 2 weeks of reinstalling ,0
#ideserveaholiday We deserve a holiday as we had a baby in Sept08 - worst time ever - Imagine 1 job paying bills for 3 mouths  need a hol!,0
i can't sleep! ugh. ,0
My grandmother sold her house on the Cape.  We have till October..it's time to rage!,0
@doug404 ,0
"Schoool earlyy, bring a friend todayy.. sadly i have no friends who can come  boo. going to school earlyy? do you think it will rain ?!;O",0
@MiiSSBuQSii  but at tha Base Team Floss gunna be playin dat Daggerin nd Soca Music nd imma be given lap Dancesz for free,0
won't be going to the Oxford Internet Institute Sunner Doctoral Programme in Brisbane: lack of funding,0
MY PICTURE BROKE ,0
"@kinderlola I'm thinking of having myself tested. Not rlly naman being a paranoid, bt I got coughs &amp; colds since yday, &amp; bro has fever n. ",0
"@AngelicVampira I'm voting my ass off,but it seems we have low chances to make him no.1.  enjoy the movie!You gotta tell me how it was..",0
